prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
1024,8192,2,4096,1377.7067352241224
1024,8192,2,16384,1393.0842352241225
1024,8192,8,16,1370.6411102241225
1024,8192,8,64,1370.7742352241225
1024,8192,8,256,1371.4117352241226
1024,8192,8,1024,1372.2867352241226
1024,8192,8,4096,1377.7067352241224
1024,8192,8,16384,1393.0842352241225
1024,8192,32,16,1373.2807637245085
1024,8192,32,64,1372.0092352241224
1024,8192,32,256,1373.2842352241225
1024,8192,32,1024,1375.0342352241225
1024,8192,32,4096,1385.8742352241225
1024,8192,32,16384,1416.6292352241226
1024,8192,128,16,1379.8920137245084
1024,8192,128,64,1390.5955896822852
1024,8192,128,256,1407.0336120009008
1024,8192,128,1024,1414.0336120009008
1024,8192,128,4096,1457.393612000901
1024,8192,128,16384,1580.413612000901
1024,8192,256,16,1388.7070137245087
1024,8192,256,64,1400.475589682285
1024,8192,256,256,1459.7609302079995
1024,8192,256,1024,1462.1589406291941
1024,8192,256,4096,1548.8789406291942
1024,8192,256,16384,1794.9189406291944
1024,8192,512,16,1406.3370137245083
1024,8192,512,64,1420.235589682285
1024,8192,512,256,1489.7209302079996
1024,8192,512,1024,1545.661816353406
1024,8192,512,4096,1719.101816353406
1024,8192,512,16384,2211.181816353406
2048,0,0,0,743.9296289944381
2048,0,1,16,753.4892857465611
2048,0,1,64,753.6224107465612
2048,0,1,256,754.2599107465611
2048,0,1,1024,755.1349107465611
2048,0,1,4096,760.5549107465612
2048,0,1,16384,775.9324107465611
2048,0,2,16,753.4892857465611
2048,0,2,64,753.6224107465612
2048,0,2,256,754.2599107465611
2048,0,2,1024,755.1349107465611
2048,0,2,4096,760.5549107465612
2048,0,2,16384,775.9324107465611
2048,0,8,16,753.4892857465611
2048,0,8,64,753.6224107465612
2048,0,8,256,754.2599107465611
2048,0,8,1024,755.1349107465611
2048,0,8,4096,760.5549107465612
2048,0,8,16384,775.9324107465611
2048,0,32,16,756.1289392469472
2048,0,32,64,754.8574107465612
2048,0,32,256,756.1324107465612
2048,0,32,1024,757.8824107465612
2048,0,32,4096,768.7224107465611
2048,0,32,16384,799.4774107465612
2048,0,128,16,762.7401892469471
2048,0,128,64,773.4437652047237
2048,0,128,256,789.8817875233395
2048,0,128,1024,796.8817875233394
2048,0,128,4096,840.2417875233396
2048,0,128,16384,963.2617875233395
2048,0,256,16,771.5551892469472
2048,0,256,64,783.3237652047237
2048,0,256,256,842.609105730438
2048,0,256,1024,845.0071161516329
2048,0,256,4096,931.7271161516328
2048,0,256,16384,1177.767116151633
2048,0,512,16,789.1851892469472
2048,0,512,64,803.0837652047238
2048,0,512,256,872.5691057304381
2048,0,512,1024,928.5099918758447
2048,0,512,4096,1101.9499918758447
2048,0,512,16384,1594.0299918758449
2048,512,0,0,959.038078620057
2048,512,1,16,968.5977353721801
2048,512,1,64,968.7308603721801
2048,512,1,256,969.3683603721801
2048,512,1,1024,970.2433603721801
2048,512,1,4096,975.6633603721801
2048,512,1,16384,991.0408603721801
2048,512,2,16,968.5977353721801
2048,512,2,64,968.7308603721801
2048,512,2,256,969.3683603721801
2048,512,2,1024,970.2433603721801
2048,512,2,4096,975.6633603721801
2048,512,2,16384,991.0408603721801
2048,512,8,16,968.5977353721801
2048,512,8,64,968.7308603721801
2048,512,8,256,969.3683603721801
2048,512,8,1024,970.2433603721801
2048,512,8,4096,975.6633603721801
2048,512,8,16384,991.0408603721801
2048,512,32,16,971.2373888725662
2048,512,32,64,969.9658603721801
2048,512,32,256,971.2408603721801
2048,512,32,1024,972.9908603721801
2048,512,32,4096,983.8308603721802
2048,512,32,16384,1014.5858603721802
2048,512,128,16,977.8486388725661
2048,512,128,64,988.5522148303427
